,Fuel,Driven,Automatic,Owner,Location,Price,Brand,Years
1741,Petrol,48939.0,Manual,1,DL,280000,Hyundai,8
1742,Petrol,69053.0,Automatic,2,DL,365000,Volkswagen,9
1743,Petrol,38103.0,Manual,1,DL,685000,Honda,6
1744,Petrol,49711.0,Manual,1,HR,215000,Skoda,9
1745,Petrol,62080.0,Manual,1,DL,190000,Hyundai,11
1746,Petrol,44577.0,Manual,1,DL,682000,Honda,6
1747,Petrol,81323.0,Manual,1,DL,610000,Hyundai,4
1748,Petrol,66574.0,Manual,1,HR,285000,Volkswagen,10
1749,Diesel,54630.0,Automatic,2,HR,1310000,Mahindra,4
1750,Petrol,63396.0,Manual,3,DL,405000,Hyundai,7
1751,Petrol,28603.0,Manual,1,UP,1025000,Hyundai,4
1752,Petrol,37867.0,Manual,1,DL,435000,Volkswagen,7
1753,Petrol,90551.0,Manual,1,DL,345000,Volkswagen,8
1754,CNG,63185.0,Manual,1,DL,188000,Maruti,10
1755,Petrol,22656.0,Manual,1,DL,1122000,Honda,2
1756,Petrol,1000.0,Manual,2,HR,178000,Datsun,6
1757,Petrol,40720.0,Manual,1,MH,525000,Honda,6
1758,Diesel,36716.0,Manual,2,MH,670000,Maruti,5
1759,Petrol,48276.0,Manual,2,MH,635000,Hyundai,5
1760,Diesel,81331.0,Manual,1,MH,735000,Tata,4
1761,Petrol,54010.0,Automatic,2,MH,720000,Renault,4
1762,Petrol,31782.0,Manual,1,MH,666000,Honda,4
1763,Diesel,79368.0,Manual,1,MH,725000,Hyundai,5
1764,Petrol,46293.0,Manual,1,HR,525000,Maruti,6
1765,Petrol,26259.0,Manual,1,MH,510000,Hyundai,7
1766,Petrol,56120.0,Manual,1,MH,504000,Hyundai,7
1767,Petrol,16829.0,Manual,1,MH,596000,Hyundai,3
1768,Petrol,40627.0,Manual,1,MH,433000,Hyundai,5
1769,Petrol,40690.0,Manual,1,MH,475000,Hyundai,4
1770,Petrol,29991.0,Automatic,1,MH,574000,Hyundai,5
1771,Petrol,28907.0,Manual,2,MH,680000,Tata,5
1772,Petrol,56817.0,Manual,1,MH,510000,Hyundai,7
1773,Petrol,63253.0,Manual,2,MH,466000,Hyundai,7
1774,Petrol,51144.0,Manual,1,MH,580000,Honda,7
1775,Diesel,78962.0,Manual,1,MH,505000,Hyundai,7
1776,Petrol,46250.0,Manual,1,MH,570000,Hyundai,6
1777,Petrol,50978.0,Manual,1,MH,553000,Hyundai,7
1778,Petrol,42983.0,Manual,1,MH,645000,Hyundai,5
1779,Petrol,59869.0,Manual,1,MH,530000,Maruti,6
1780,Petrol,60554.0,Manual,1,MH,490000,Hyundai,7
1781,Petrol,46807.0,Manual,1,MH,548000,Maruti,6
1782,Petrol,42189.0,Manual,1,MH,436000,Honda,7
1783,Petrol,56037.0,Manual,1,MH,568000,Honda,7
1784,Petrol,42407.0,Manual,1,MH,505000,Volkswagen,6
1785,Petrol,23253.0,Automatic,1,MH,505000,Maruti,4
1786,Petrol,54034.0,Automatic,1,MH,615000,Maruti,6
1787,Petrol,71078.0,Automatic,1,MH,674000,Maruti,4
1788,Petrol,98037.0,Manual,1,MH,555000,Hyundai,6
1789,Petrol,39438.0,Manual,1,MH,704000,Hyundai,4
1790,Petrol,60686.0,Manual,1,MH,943000,Toyota,6
1791,Petrol,57062.0,Automatic,1,MH,597000,Honda,6
1792,Petrol,63021.0,Automatic,2,MH,540000,Volkswagen,7
1793,Petrol,55154.0,Manual,2,MH,510000,Maruti,6
1794,Petrol,53680.0,Manual,1,MH,631000,Maruti,5
1795,Petrol,44269.0,Manual,1,MH,555000,Maruti,5
1796,Petrol,56135.0,Automatic,1,MH,545000,Hyundai,8
1797,Diesel,78589.0,Manual,1,MH,628000,Maruti,7
1798,Petrol,24573.0,Manual,1,MH,650000,Maruti,5
1799,Petrol,32464.0,Manual,1,MH,575000,Maruti,5
1800,Petrol,61584.0,Manual,1,MH,533000,Maruti,7
1801,Petrol,55918.0,Manual,1,MH,579000,Maruti,6
1802,Petrol,80233.0,Manual,1,MH,596000,Maruti,7
1803,Petrol,38033.0,Manual,1,MH,530000,Hyundai,7
1804,Petrol,35987.0,Manual,1,MH,520000,Hyundai,7
1805,Petrol,41744.0,Manual,1,MH,810000,Maruti,4
1806,Petrol,43007.0,Manual,1,MH,647000,Maruti,6
1807,Petrol,60734.0,Manual,1,MH,932000,Toyota,7
1808,Diesel,101502.0,Manual,1,MH,925000,Hyundai,5
1809,Petrol,56559.0,Manual,1,MH,350000,Volkswagen,7
1810,Petrol,63322.0,Manual,1,MH,695000,Maruti,5
1811,Petrol,12480.0,Manual,1,MH,565000,Maruti,5
1812,Petrol,9532.0,Manual,2,MH,422000,Renault,1
1813,Petrol,22827.0,Manual,1,MH,430000,Maruti,8
1814,Petrol,39564.0,Manual,1,MH,390000,Maruti,6
1815,Petrol,15689.0,Manual,1,MH,565000,Hyundai,4
1816,Petrol,51780.0,Manual,1,MH,1025000,Hyundai,4
1817,Petrol,58210.0,Automatic,2,MH,520000,Honda,8
1818,Petrol,29575.0,Manual,1,MH,643000,Maruti,4
1819,Petrol,21397.0,Manual,1,MH,570000,Hyundai,6
1820,Petrol,2507.0,Manual,1,MH,860000,Volkswagen,0
1821,Petrol,31373.0,Manual,1,MH,510000,Hyundai,8
1822,Petrol,43961.0,Manual,1,MH,335000,Hyundai,8
1823,Petrol,43558.0,Manual,1,MH,517000,Hyundai,7
1824,Petrol,71005.0,Automatic,1,MH,655000,Maruti,5
1825,Petrol,28452.0,Manual,2,MH,340000,Hyundai,7
1826,Petrol,17566.0,Manual,1,MH,475000,Hyundai,7
1827,Petrol,30319.0,Manual,1,MH,515000,Hyundai,5
1828,Petrol,11850.0,Manual,1,MH,413000,Honda,8
1829,Petrol,59069.0,Manual,1,MH,405000,Honda,8
1830,Petrol,43268.0,Manual,1,MH,411000,Maruti,8
1831,Diesel,35208.0,Manual,1,MH,605000,Maruti,5
1832,Petrol,36226.0,Automatic,2,MH,475000,Hyundai,7
1833,Diesel,44459.0,Automatic,1,MH,687000,Volkswagen,4
1834,Petrol,33896.0,Manual,1,MH,430000,Hyundai,8
1835,Petrol,8961.0,Manual,2,MH,611000,Hyundai,4
1836,Petrol,36508.0,Manual,1,MH,430000,Hyundai,7
1837,Petrol,37895.0,Manual,1,MH,581000,Hyundai,5
1838,Petrol,50997.0,Manual,1,MH,605000,Hyundai,5
1839,Petrol,21283.0,Automatic,1,MH,755000,Maruti,4
1840,Petrol,39412.0,Manual,1,MH,640000,Volkswagen,5
1841,Petrol,32892.0,Manual,2,MH,390000,Hyundai,8
1842,Petrol,24979.0,Manual,2,MH,410000,Hyundai,5
1843,Petrol,75209.0,Manual,1,MH,315000,Maruti,8
1844,Petrol,43601.0,Automatic,2,MH,450000,Hyundai,7
1845,Petrol,28677.0,Manual,1,MH,475000,Maruti,6
1846,Petrol,49203.0,Manual,1,MH,550000,Maruti,6
1847,Petrol,43301.0,Manual,1,MH,360000,Maruti,7
1848,Petrol,17626.0,Manual,1,MH,500000,Hyundai,5
1849,Diesel,85867.0,Manual,1,MH,445000,Maruti,8
1850,Petrol,47142.0,Manual,1,MH,645000,Maruti,4
1851,Petrol,33646.0,Manual,1,MH,382000,Toyota,7
1852,Petrol,5893.0,Manual,2,MH,445000,Maruti,4
1853,Petrol,61319.0,Manual,1,MH,371000,Hyundai,8
1854,Petrol,41522.0,Automatic,1,MH,485000,Nissan,5
1855,Petrol,32630.0,Manual,1,MH,467000,Maruti,6
1856,Diesel,79346.0,Automatic,1,MH,677000,Maruti,5
1857,Petrol,75618.0,Manual,1,MH,345000,Volkswagen,9
1858,Diesel,52596.0,Manual,1,MH,610000,Maruti,5
1859,Petrol,46270.0,Automatic,2,MH,630000,Hyundai,6
1860,Petrol,75600.0,Manual,1,MH,409000,Maruti,8
1861,Petrol,37675.0,Manual,1,MH,420000,Volkswagen,8
1862,Petrol,65697.0,Manual,1,MH,566000,Hyundai,7
1863,Petrol,87560.0,Manual,1,MH,525000,Maruti,6
1864,Petrol,66503.0,Automatic,1,MH,596000,Maruti,6
1865,Petrol,20923.0,Manual,1,MH,365000,Maruti,10
1866,Petrol,52303.0,Manual,1,MH,585000,Maruti,6
1867,Petrol,63394.0,Manual,1,MH,387000,Maruti,6
1868,Petrol,69055.0,Automatic,1,MH,715000,Honda,7
1869,Petrol,23872.0,Manual,1,MH,520000,Hyundai,4
1870,Petrol,60372.0,Manual,1,MH,380000,Hyundai,8
1871,Petrol,36763.0,Manual,1,MH,301000,Maruti,6
1872,Diesel,85642.0,Manual,1,MH,515000,Volkswagen,7
1873,Diesel,51348.0,Automatic,1,MH,667000,Maruti,5
1874,Petrol,25231.0,Manual,1,MH,419000,Honda,8
1875,Petrol,31638.0,Manual,1,MH,430000,Hyundai,7
1876,Petrol,58150.0,Manual,2,MH,463000,Hyundai,8
1877,Petrol,61924.0,Manual,1,MH,488000,Honda,5
1878,Petrol,34879.0,Manual,1,MH,450000,Maruti,7
1879,Petrol,80676.0,Manual,2,MH,405000,Maruti,7
1880,Diesel,44263.0,Manual,1,MH,1012000,Hyundai,4
1881,Petrol,45044.0,Manual,1,MH,425000,Hyundai,8
1882,Petrol,58237.0,Manual,1,MH,390000,Hyundai,7
1883,Petrol,24440.0,Manual,1,MH,381000,Maruti,9
1884,Petrol,38510.0,Manual,1,MH,510000,Hyundai,4
1885,Petrol,12428.0,Automatic,1,MH,845000,Maruti,3
1886,Petrol,80501.0,Manual,1,MH,490000,Hyundai,8
1887,Petrol,33004.0,Manual,1,MH,496000,Maruti,6
1888,Petrol,28166.0,Manual,1,MH,985000,Hyundai,5
1889,Petrol,38036.0,Manual,1,MH,465000,Maruti,4
1890,Petrol,52927.0,Manual,1,MH,457000,Hyundai,7
1891,Petrol,54062.0,Automatic,1,MH,615000,Maruti,5
1892,Petrol,25615.0,Manual,1,MH,373000,Maruti,6
1893,Petrol,25264.0,Manual,1,MH,525000,Hyundai,5
1894,Petrol,15873.0,Manual,1,MH,430000,Hyundai,7
1895,Petrol,43982.0,Manual,2,MH,492000,Hyundai,7
1896,Petrol,23250.0,Manual,1,MH,471000,Maruti,5
1897,Diesel,108939.0,Manual,1,MH,355000,Volkswagen,10
1898,Petrol,68121.0,Manual,1,MH,504000,Hyundai,7
1899,Diesel,90222.0,Manual,1,MH,485000,Volkswagen,6
1900,Diesel,46613.0,Manual,1,MH,547000,Maruti,6
1901,Petrol,50752.0,Automatic,1,MH,410000,Honda,8
1902,Petrol,55452.0,Manual,1,MH,555000,Maruti,6
1903,Petrol,23274.0,Manual,1,MH,434000,Maruti,8
1904,Petrol,41238.0,Manual,1,MH,415000,Volkswagen,8
1905,Petrol,60070.0,Automatic,1,MH,580000,Volkswagen,7
1906,Petrol,34546.0,Manual,1,MH,440000,Hyundai,7
1907,Petrol,55940.0,Manual,2,MH,425000,Hyundai,6
1908,Petrol,40034.0,Manual,1,MH,460000,Honda,7
1909,Petrol,80284.0,Manual,1,MH,640000,Maruti,8
1910,Petrol,19957.0,Manual,1,MH,475000,Hyundai,6
1911,Diesel,73814.0,Manual,1,MH,580000,Maruti,7
1912,Petrol,21081.0,Manual,1,MH,520000,Hyundai,8
1913,Petrol,38317.0,Manual,1,MH,503000,Hyundai,7
1914,Petrol,32727.0,Manual,2,MH,649000,Honda,7
1915,Diesel,72313.0,Manual,1,MH,573000,Hyundai,8
1916,Diesel,58326.0,Manual,1,MH,620000,Hyundai,6
1917,Petrol,65401.0,Manual,1,MH,525000,Maruti,8
1918,Petrol,55875.0,Manual,2,MH,630000,Hyundai,7
1919,Diesel,82719.0,Manual,1,MH,635000,Maruti,6
1920,Petrol,45353.0,Manual,2,MH,705000,Honda,6
1921,Petrol,49064.0,Manual,1,MH,713000,Honda,5
1922,Petrol,47937.0,Automatic,1,MH,415000,Maruti,7
1923,Petrol,15712.0,Manual,1,MH,409000,Maruti,8
1924,Petrol,69046.0,Manual,1,MH,648000,Honda,7
1925,Diesel,82086.0,Manual,1,MH,628000,Maruti,6
1926,Diesel,77141.0,Manual,2,MH,605000,Maruti,6
1927,Petrol,59935.0,Manual,1,MH,420000,Tata,5
1928,Petrol,30231.0,Manual,1,MH,529000,Volkswagen,5
1929,Petrol,38844.0,Manual,1,MH,938000,Hyundai,4
1930,Petrol,32952.0,Manual,1,MH,510000,Hyundai,7
1931,Diesel,35453.0,Manual,1,MH,765000,Maruti,5
1932,Petrol,13673.0,Manual,1,MH,735000,Maruti,3
1933,Diesel,63058.0,Manual,2,MH,470000,Renault,8
1934,Petrol,19591.0,Automatic,2,MH,725000,Maruti,4
1935,Petrol,7995.0,Manual,1,MH,466000,Honda,7
1936,Petrol,68000.0,Manual,1,MH,475000,Maruti,7
1937,Petrol,4860.0,Manual,1,MH,459000,Maruti,7
1938,Petrol,46191.0,Manual,1,MH,720000,Honda,6
1939,Petrol,9296.0,Manual,1,MH,420000,Maruti,6
1940,CNG,61332.0,Manual,1,MH,557000,Hyundai,3
1941,Petrol,28000.0,Manual,1,MH,510000,Honda,6
1942,Petrol,53664.0,Manual,3,MH,340000,Hyundai,7
1943,Petrol,19509.0,Manual,1,MH,390000,Maruti,6
1944,Petrol,34906.0,Manual,1,MH,475000,Honda,7
1945,Petrol,50454.0,Manual,1,MH,445000,Honda,7
1946,Petrol,60861.0,Manual,1,MH,621000,Maruti,5
1947,Petrol,57556.0,Manual,1,MH,401000,Skoda,7
1948,Petrol,71988.0,Manual,1,MH,590000,Maruti,5
1949,Petrol,74915.0,Automatic,1,MH,315000,Datsun,4
1950,Petrol,22515.0,Manual,1,MH,447000,Maruti,8
1951,Petrol,7060.0,Manual,1,MH,380000,Hyundai,8
1952,Petrol,68000.0,Manual,1,MH,540000,Hyundai,6
1953,Diesel,10012.0,Manual,1,MH,925000,Tata,1
1954,Petrol,50568.0,Manual,1,MH,559000,Honda,4
1955,Petrol,37625.0,Manual,1,MH,845000,Honda,5
1956,Petrol,31250.0,Manual,1,MH,645000,Maruti,4
1957,Diesel,29431.0,Manual,1,MH,882000,Mahindra,4
1958,Diesel,89626.0,Manual,1,MH,990000,Hyundai,6
1959,Petrol,76410.0,Manual,1,MH,286000,Maruti,9
1960,Diesel,84640.0,Manual,1,MH,930000,Maruti,4
1961,Petrol,25748.0,Manual,1,MH,686000,Tata,4
1962,Petrol,31059.0,Automatic,1,MH,593000,Maruti,5
1963,Petrol,70071.0,Manual,1,MH,920000,Hyundai,6
1964,Petrol,74800.0,Manual,1,MH,395000,Hyundai,7
1965,Diesel,84731.0,Manual,1,MH,493000,Maruti,6
1966,Petrol,59274.0,Automatic,1,MH,810000,Honda,6
1967,Petrol,42760.0,Manual,1,MH,495000,Hyundai,5
1968,Diesel,77208.0,Manual,2,MH,975000,Hyundai,6
1969,Petrol,32683.0,Manual,1,MH,591000,Maruti,5
1970,Petrol,49731.0,Manual,2,MH,486000,Hyundai,5
1971,Petrol,58866.0,Manual,1,MH,520000,Maruti,5
1972,Petrol,28318.0,Manual,1,KA,835000,Honda,4
1973,Petrol,64369.0,Automatic,1,MH,410000,Nissan,7
1974,Petrol,44850.0,Automatic,1,MH,898000,Honda,5
1975,Diesel,75418.0,Manual,1,MH,580000,Maruti,7
1976,Diesel,56837.0,Manual,1,MH,923000,Hyundai,5
1977,Diesel,65374.0,Manual,1,MH,646000,Maruti,6
1978,Diesel,85597.0,Manual,1,MH,564000,Maruti,5
1979,Petrol,64293.0,Automatic,2,MH,534000,Honda,8
1980,Petrol,26274.0,Manual,1,MH,672000,Maruti,5
1981,Petrol,18049.0,Manual,1,MH,550000,Hyundai,6
1982,Petrol,7651.0,Automatic,1,MH,842000,Maruti,1
1983,Diesel,75005.0,Manual,1,MH,586000,Maruti,7
1984,Petrol,29879.0,Automatic,2,MH,370000,Maruti,7
1985,Petrol,29274.0,Manual,1,MH,325000,Maruti,9
1986,Petrol,9411.0,Automatic,1,MH,590000,Tata,4
1987,Petrol,15855.0,Manual,1,MH,548000,Hyundai,6
1988,Diesel,22498.0,Automatic,1,MH,892000,Volkswagen,5
1989,Diesel,80903.0,Automatic,1,MH,1338000,Hyundai,4
1990,Petrol,74845.0,Manual,2,MH,370000,Maruti,8
1991,Petrol,33277.0,Manual,1,MH,530000,Hyundai,7
1992,Diesel,54817.0,Manual,1,MH,666000,Hyundai,5
1993,Petrol,79284.0,Manual,1,MH,290000,Honda,10
1994,Petrol,22400.0,Automatic,1,MH,800000,Maruti,3
1995,Diesel,73089.0,Automatic,1,MH,1210000,Hyundai,5
1996,Petrol,61160.0,Automatic,1,MH,724000,Honda,7
1997,Petrol,44873.0,Automatic,2,MH,1040000,Honda,4
1998,Petrol,57019.0,Automatic,1,MH,461000,Maruti,8
1999,Diesel,43012.0,Automatic,1,MH,1070000,Maruti,3
2000,Petrol,10703.0,Manual,1,MH,485000,Hyundai,5
2001,CNG,60879.0,Manual,1,MH,764000,Maruti,7
2002,Petrol,19215.0,Automatic,1,MH,555000,Hyundai,6
2003,Petrol,38868.0,Manual,1,MH,345000,Maruti,8
2004,Petrol,19946.0,Manual,1,MH,638000,Maruti,6
2005,Petrol,60345.0,Manual,1,MH,265000,Toyota,11
2006,Petrol,12061.0,Manual,1,MH,632000,Renault,1
2007,Petrol,10701.0,Automatic,1,MH,822000,Maruti,1
2008,Petrol,61932.0,Manual,2,MH,327000,Maruti,9
2009,Petrol,21816.0,Manual,1,MH,415000,Volkswagen,8
2010,Petrol,42262.0,Manual,1,MH,515000,Volkswagen,6
2011,Petrol,40650.0,Automatic,1,MH,455000,Hyundai,8
2012,Petrol,38389.0,Manual,1,MH,574000,Maruti,4
2013,Petrol,32718.0,Automatic,1,MH,860000,Honda,5
2014,Petrol,33678.0,Manual,1,MH,537000,Hyundai,5
2015,Petrol,48375.0,Manual,2,MH,555000,Volkswagen,6
2016,Petrol,72779.0,Manual,1,MH,450000,Hyundai,6
2017,Petrol,11475.0,Manual,1,MH,1355000,MG,3
2018,Petrol,600.0,Manual,1,MH,987000,Maruti,1
2019,Petrol,39609.0,Manual,2,MH,387000,Hyundai,8
2020,Petrol,48303.0,Manual,1,MH,601000,Skoda,6
2021,Petrol,26742.0,Manual,1,MH,459000,Honda,7
2022,Petrol,55183.0,Automatic,1,MH,565000,Honda,7
2023,Petrol,17605.0,Manual,1,MH,591000,Honda,5
2024,Petrol,70410.0,Manual,2,MH,535000,Hyundai,6
2025,Petrol,63274.0,Manual,1,MH,415000,Hyundai,6
2026,Petrol,46811.0,Manual,1,MH,301000,Maruti,8
2027,Diesel,67840.0,Manual,1,MH,652000,Maruti,5
2028,Petrol,17753.0,Manual,1,MH,325000,Honda,8
2029,Petrol,37198.0,Manual,1,MH,596000,Maruti,7
2030,Petrol,38719.0,Automatic,1,MH,431000,Maruti,6
2031,Petrol,71356.0,Manual,2,MH,600000,Maruti,5
2032,Petrol,40939.0,Manual,1,MH,395000,Hyundai,6
2033,Petrol,93789.0,Manual,1,MH,330000,Toyota,7
2034,Petrol,44028.0,Automatic,2,MH,1590000,Skoda,5
2035,Petrol,37602.0,Manual,1,MH,361000,Maruti,5
2036,Petrol,32670.0,Manual,2,MH,840000,Hyundai,4
2037,Diesel,35089.0,Manual,1,MH,640000,Maruti,5
2038,Petrol,40970.0,Automatic,1,MH,570000,Skoda,6
2039,Petrol,51379.0,Manual,1,MH,483000,Hyundai,7
2040,Petrol,64244.0,Manual,1,MH,315000,Honda,9
2041,Petrol,43333.0,Automatic,1,MH,807000,Tata,4
2042,Petrol,50890.0,Manual,1,MH,860000,Hyundai,3
2043,Petrol,40281.0,Manual,1,MH,652000,Hyundai,6
2044,Petrol,52203.0,Manual,1,MH,303000,Maruti,8
2045,Petrol,54062.0,Automatic,2,MH,346000,Maruti,8
2046,Diesel,36256.0,Manual,1,MH,1015000,Hyundai,6
2047,Petrol,6457.0,Manual,1,MH,350000,Maruti,8
2048,Petrol,53805.0,Automatic,2,MH,335000,Maruti,8
2049,Petrol,53350.0,Automatic,1,MH,373000,Maruti,6
2050,Petrol,35338.0,Manual,1,MH,505000,Volkswagen,6
2051,Petrol,48406.0,Manual,2,MH,515000,Hyundai,6
2052,Petrol,12418.0,Manual,1,MH,630000,Tata,2
2053,Petrol,33383.0,Manual,1,MH,510000,Maruti,6
2054,Petrol,5048.0,Manual,1,MH,618000,Honda,3
2055,Petrol,30139.0,Manual,1,MH,417000,Maruti,4
2056,Petrol,50248.0,Manual,1,MH,587000,Maruti,7
2057,Diesel,68085.0,Manual,1,MH,465000,Maruti,9
2058,Petrol,37546.0,Manual,1,MH,885000,Hyundai,6
2059,Petrol,46825.0,Automatic,1,MH,545000,Maruti,5
2060,Petrol,44710.0,Manual,2,MH,577000,Hyundai,4
2061,Petrol,24907.0,Manual,1,MH,435000,Hyundai,7
2062,Diesel,62051.0,Manual,1,MH,511000,Renault,8
2063,Diesel,41178.0,Manual,1,MH,828000,Maruti,5
2064,Diesel,7962.0,Manual,1,MH,1495000,Mahindra,1
2065,Petrol,42531.0,Automatic,1,MH,675000,Hyundai,7
2066,Diesel,38535.0,Manual,1,MH,1013000,Mahindra,4
2067,Diesel,69496.0,Manual,1,MH,820000,Maruti,5
2068,Diesel,66046.0,Manual,1,MH,880000,Maruti,4
2069,Petrol,68157.0,Manual,2,MH,390000,Hyundai,8
2070,Petrol,38381.0,Manual,1,MH,543000,Maruti,6
2071,Petrol,90351.0,Manual,1,MH,273000,Maruti,8
2072,Diesel,49916.0,Manual,1,MH,685000,Honda,5
2073,Petrol,22864.0,Manual,1,MH,450000,Maruti,5
2074,Diesel,60045.0,Manual,1,MH,1260000,Jeep,5
2075,Petrol,29167.0,Automatic,1,MH,690000,Maruti,3
2076,Petrol,63010.0,Manual,1,MH,524000,Maruti,7
2077,Diesel,68998.0,Manual,1,MH,763000,Maruti,5
2078,Petrol,75078.0,Manual,1,MH,287000,Maruti,8
2079,Petrol,11609.0,Manual,1,MH,381000,Honda,6
2080,Petrol,45344.0,Manual,1,MH,365000,Maruti,10
2081,Diesel,98140.0,Manual,1,MH,620000,Hyundai,7
2082,Petrol,951.0,Manual,1,MH,740000,Hyundai,1
2083,Petrol,49979.0,Manual,1,MH,460000,Maruti,5
2084,Diesel,15537.0,Manual,1,MH,1522000,Jeep,3
2085,Petrol,49811.0,Manual,1,MH,874000,Hyundai,5
2086,Diesel,71440.0,Manual,2,MH,900000,Mahindra,7
2087,Diesel,33147.0,Manual,1,MH,732000,Maruti,5
2088,Petrol,23728.0,Manual,1,MH,980000,Hyundai,5
2089,Petrol,46326.0,Manual,1,MH,516000,Hyundai,6
2090,Diesel,67807.0,Manual,1,MH,516000,Hyundai,6
2091,Diesel,125290.0,Manual,2,MH,509000,Maruti,9
2092,Petrol,36550.0,Manual,2,MH,260000,Maruti,7
2093,Petrol,38888.0,Manual,1,MH,265000,Maruti,7
2094,Diesel,70086.0,Manual,1,MH,506000,Tata,5
2095,Diesel,132204.0,Manual,1,MH,322000,Maruti,10
2096,Petrol,65690.0,Automatic,2,MH,540000,Maruti,5
2097,Petrol,62285.0,Manual,1,MH,440000,Skoda,7
2098,Petrol,26543.0,Manual,1,MH,450000,Maruti,7
2099,Petrol,38693.0,Manual,1,MH,488000,Honda,6
2100,Petrol,16413.0,Manual,1,MH,435000,Maruti,4
2101,Diesel,24005.0,Manual,1,MH,807000,Hyundai,4
2102,Petrol,42245.0,Manual,2,MH,375000,Hyundai,7
2103,Diesel,87720.0,Manual,1,MH,760000,Honda,4
2104,Petrol,8000.0,Automatic,1,MH,2012000,MG,1
2105,Diesel,85367.0,Manual,1,MH,674000,Mahindra,6
2106,Diesel,33929.0,Manual,1,MH,856000,Mahindra,4
2107,Diesel,36485.0,Manual,1,MH,805000,Maruti,5
2108,Petrol,33822.0,Automatic,1,MH,1042000,Hyundai,3
2109,Petrol,22915.0,Manual,1,MH,435000,Hyundai,4
2110,Petrol,52994.0,Manual,1,MH,532000,Honda,5
2111,Petrol,35765.0,Manual,1,MH,554000,Maruti,5
2112,Petrol,97703.0,Manual,1,MH,570000,Maruti,7
2113,Petrol,9442.0,Manual,1,MH,395000,Renault,3
2114,Petrol,77884.0,Manual,1,MH,552000,Maruti,4
2115,Petrol,36315.0,Manual,1,MH,580000,Hyundai,6
2116,Petrol,25125.0,Manual,1,MH,615000,Maruti,5
2117,Petrol,71029.0,Manual,1,MH,330000,Hyundai,9
2118,Petrol,43188.0,Manual,1,MH,560000,Maruti,5
2119,Petrol,27288.0,Manual,1,MH,555000,Maruti,5
2120,Petrol,14953.0,Automatic,2,MH,580000,Volkswagen,7
2121,Petrol,20737.0,Manual,1,MH,470000,Volkswagen,5
2122,Petrol,42228.0,Automatic,2,MH,425000,Honda,7
2123,Petrol,13652.0,Automatic,1,MH,751000,Maruti,4
2124,Petrol,12168.0,Manual,1,MH,480000,Honda,6
2125,Petrol,43167.0,Manual,1,MH,365000,Datsun,4
2126,Petrol,51998.0,Manual,1,MH,426000,Toyota,7
2127,Petrol,57091.0,Manual,1,MH,485000,Honda,7
2128,Petrol,29417.0,Manual,1,MH,583000,Hyundai,4
2129,Petrol,38867.0,Automatic,1,MH,593000,Hyundai,4
2130,Petrol,21766.0,Manual,1,MH,405000,Honda,7
2131,Petrol,86493.0,Manual,1,MH,435000,Skoda,6
2132,Diesel,70003.0,Manual,1,MH,855000,Maruti,5
2133,Petrol,61129.0,Automatic,2,MH,430000,Honda,7
2134,Petrol,50832.0,Manual,1,MH,610000,Tata,4
2135,Diesel,69109.0,Automatic,1,MH,688000,Maruti,5
2136,Diesel,89848.0,Manual,1,MH,804000,Maruti,5
2137,Petrol,25979.0,Manual,1,MH,485000,Volkswagen,6
2138,Petrol,37140.0,Manual,1,MH,472000,Hyundai,7
2139,Diesel,34748.0,Manual,1,MH,977000,Mahindra,4
2140,Petrol,33629.0,Automatic,1,MH,1025000,Maruti,3
2141,Petrol,36843.0,Manual,2,MH,269000,Maruti,9
2142,CNG,65234.0,Manual,1,MH,310000,Maruti,6
2143,Petrol,71062.0,Manual,2,MH,421000,Hyundai,7
2144,Petrol,80117.0,Manual,1,MH,611000,Maruti,6
2145,Petrol,24293.0,Manual,1,MH,580000,Hyundai,4
2146,Diesel,36269.0,Manual,1,MH,661000,Hyundai,5
2147,Petrol,97921.0,Manual,1,MH,360000,Maruti,7
2148,Petrol,52082.0,Manual,1,MH,410000,Honda,7
2149,Petrol,91929.0,Manual,1,MH,515000,Honda,8
2150,Petrol,43077.0,Automatic,2,MH,940000,Skoda,6
2151,Petrol,13060.0,Manual,1,MH,335000,Renault,5
2152,Petrol,32552.0,Manual,1,MH,395000,Hyundai,7
2153,Petrol,35645.0,Manual,1,MH,790000,Maruti,4
2154,Diesel,90121.0,Manual,2,MH,607000,Hyundai,5
2155,Petrol,36041.0,Manual,1,MH,546000,Hyundai,5
2156,Petrol,23546.0,Manual,1,MH,340000,Maruti,8
2157,Diesel,59125.0,Manual,1,MH,632000,Honda,8
2158,Petrol,22532.0,Automatic,1,MH,430000,Honda,8
2159,Petrol,67969.0,Automatic,1,MH,655000,Honda,7
2160,Petrol,66088.0,Automatic,2,MH,490000,Hyundai,8
2161,Diesel,77000.0,Manual,1,MH,677000,Maruti,6
2162,Petrol,79009.0,Manual,1,MH,820000,Hyundai,5
2163,Petrol,32960.0,Manual,1,MH,813000,Honda,5
2164,Petrol,14383.0,Manual,1,MH,891000,Hyundai,3
2165,Petrol,10375.0,Manual,1,MH,330000,Maruti,7
2166,Petrol,88209.0,Manual,1,MH,554000,Hyundai,6
2167,Petrol,3080.0,Automatic,1,MH,485000,Maruti,4
2168,Petrol,80018.0,Manual,1,MH,745000,Toyota,7
2169,Diesel,51857.0,Automatic,1,MH,1134000,Tata,5
2170,Petrol,51923.0,Automatic,2,MH,895000,Hyundai,6
